ClmDiagnosisCode_9_ID,ClmDiagnosisCode_9
2446,1530
2447,V815
2448,99661
2449,99669
2450,72886
2451,4353
2452,43822
2453,05311
2454,7825
2455,75683
2456,179
2457,5963
2458,9198
2459,42982
2460,35781
2461,73025
2462,58189
2463,2818
2464,9595
2465,3108
2466,2558
2467,8360
2468,V771
2469,73743
2470,25020
2471,71656
2472,V0739
2473,56731
2474,4243
2475,3548
2476,E8282
2477,3313
2478,71841
2479,38911
2480,4558
2481,92421
2482,71538
2483,7391
2484,3335
2485,32720
2486,99640
2487,36211
2488,V7285
2489,5839
2490,V4575
2491,1103
2492,53783
2493,80701
2494,V671
2495,9584
2496,8820
2497,9135
2498,25012
2499,79022
2500,7062
2501,20301
2502,6019
2503,79981
2504,7283
2505,56944
2506,74685
2507,6039
2508,E9209
2509,44321
2510,59781
2511,9170
2512,7422
2513,0383
2514,29624
2515,1828
2516,71856
2517,81301
2518,33381
2519,29580
2520,5848
2521,4321
2522,1551
2523,78939
2524,1618
2525,1469
2526,V4970
2527,V059
2528,5950
2529,7961
2530,8708
2531,29042
2532,7313
2533,V1585
2534,30410
2535,81220
2536,48232
2537,6029
2538,2909
2539,33812
2540,30501
2541,E8853
2542,29660
2543,8246
2544,2779
2545,9176
2546,5728
2547,53350
2548,87344
2549,34500
2550,71847
2551,4470
2552,V5877
2553,20281
2554,1561
2555,92321
2556,36283
2557,37931
2558,60889
2559,59581
2560,99590
2561,4464
2562,3094
2563,40301
2564,E8495
2565,57149
2566,7395
2567,30122
2568,45111
2569,73622
2570,99989
2571,9213
2572,6144
2573,29644
2574,7560
2575,V5427
2576,7960
2577,E8784
2578,9581
2579,9153
2580,5192
2581,9010
2582,27787
2583,5371
2584,20501
2585,9594
2586,3568
2587,99594
2588,73605
2589,V1061
2590,3530
2591,7335
2592,1124
2593,3942
2594,V0751
2595,4352
2596,V118
2597,8180
2598,6274
2599,1719
2600,2169
2601,41011
2602,28730
2603,E8532
2604,78869
2605,9698
2606,20020
2607,37601
2608,V554
2609,53210
2610,30151
2611,E989
2612,55011
2613,449
2614,1715
2615,72789
2616,29532
2617,36202
2618,5756
2619,V589
2620,V1529
2621,1882
2622,1481
2623,2550
2624,E9317
2625,2890
2626,8489
2627,V1551
2628,9651
2629,E8550
2630,V602
2631,29289
2632,30441
2633,V552
2634,72743
2635,V729
2636,E9327
2637,E9433
2638,60490
2639,0828
2640,36511
2641,6208
2642,81400
2643,0074
2644,7942
2645,4489
2646,85300
2647,5793
2648,78054
2649,566
2650,3682
2651,E9688
2652,4542
2653,60782
2654,3643
2655,87341
2656,5799
2657,25090
2658,23873
2659,2531
2660,E916
2661,V6889
2662,V070
2663,E9315
2664,71990
2665,9582
2666,2322
2667,34510
2668,E8121
2669,V074
2670,7519
2671,56481
2672,1717
2673,7019
2674,V4973
2675,79091
2676,27906
2677,25639
2678,72281
2679,30749
2680,V1001
2681,71667
2682,37921
2683,V4574
2684,2894
2685,3453
2686,72409
2687,20890
2688,475
2689,4372
2690,71513
2691,64881
2692,V4971
2693,71694
2694,E8162
2695,1744
2696,3482
2697,2375
2698,28983
2699,2144
2700,28959
2701,V6281
2702,83400
2703,2529
2704,94214
2705,20590
2706,52460
2707,1100
2708,73320
2709,V434
2710,34570
2711,05410
2712,8406
2713,3332
2714,4421
2715,3862
2716,2893
2717,3529
2718,81002
2719,5935
2720,V7643
2721,452
2722,99652
2723,65103
2724,5719
2725,78065
2726,V1252
2727,3070
2728,2397
2729,80225
2730,73642
2731,36189
2732,49310
2733,94800
2734,V8536
2735,2381
2736,30460
2737,3368
2738,V5844
2739,1460
2740,5713
2741,30493
2742,9061
2743,1716
2744,68100
2745,20210
2746,75619
2747,2392
2748,6113
2749,7483
2750,V741
2751,72783
2752,36230
2753,80704
2754,2598
2755,3596
2756,78838
2757,37854
2758,71905
2759,5521
2760,34402
2761,V717
2762,03840
2763,43400
2764,E9445
2765,71959
2766,29560
2767,86601
2768,3489
2769,37992
2770,33722
2771,8028
2772,07819
2773,59652
2774,79409
